mlcoalsim version 1.9916b (20190520)

"OUTPUT FILE: date Fri Sep 20 07:38:00 2019" 

"Input data from the file: baselines/case04/1locus_1pop_mhit0_obs.txt"

Print_neuttest:                  1
Print_matrixpol:                 1
N_iterations:                    700
Seed1:                           81140

N_loci:                          1
No_rec_males:                    0
Factorn_chr:                     1.000000
Pevent_sexratio:                
Fixmax_abstime_event:           
Sex_ratio:                       1.000000
N_sites:                         10000
N_samples:                       20
Npop:                            1


Thetaw:                          0.01

Recombination:                   0
Iflogistic:                      0
Nintn:                           0
Nrec:                           
Tpast:                          



Patcg:                           -1

Td_obs:                          1.75
R2_obs:                          0.11

Td_active:                       1
R2_active:                       1


Neutral tests (excluding multiple hits positions)
value(TD[pop=0])	value(Fs[pop=0])	value(FDn[pop=0])	value(FFn[pop=0])	value(FD[pop=0])	value(FF[pop=0])	value(H[pop=0])	value(B[pop=0])	value(Q[pop=0])	value(ZnA[pop=0])	value(Fst[pop=0])	value(Kw[pop=0])	value(Hw[pop=0])	value(R2[pop=0])	value(S[pop=0])	value(piw[pop=0])	value(pib[pop=0])	value(ThetaW[pop=0])	value(ThetaT[pop=0])	value(ThetaFW[pop=0])	value(D_Dmin[pop=0])	value(H_norm[pop=0])	value(maxhap[pop=0])	value(maxhap1[pop=0])	value(Rm[pop=0])	value(ThetaFL[pop=0])	value(ThetaL[pop=0])	value(ZengE[pop=0])	value(EW[pop=0])	value(Fstw[pop=0])	value(minuiHS[pop=0])	value(maxuiHS[pop=0])	value(maxliES[pop=0])	value(fixoutg[pop=0])	value(KoutgJC[pop=0])	value(ThetaWA[pop=0])	value(ThetaWAn[pop=0])	value(ThetaTA[pop=0])	value(ThetaTAn[pop=0])	value(AchY[pop=0])	value(AchYn[pop=0])	value(m_sdev[pop=0])	value(m_skew[pop=0])	value(m_kurt[pop=0])	value(ragg[pop=0])	value(ZnS[pop=0])	value(ZZ[pop=0])	
-0.519792	-1.77007	-0.985915	-0.903516	-1.40403	-1.18438	44.8947	0.075067	0.104278	0.151531	na	20	1	0.106117	374	92.2895	0	105.419	92.2895	47.3947	-0.19303	0.793099	0.05	na	0	171	69.8421	-1.37131	0.05	na	na	na	na	na	na	79.6785	81.3592	83.5439	84.0353	0.247237	0.179068	46.8639	-0.665192	-1.16532	0.00581717	0.145185	0.00634613	
-1.28506	-0.594098	0.222305	-0.251755	0.170973	-0.366257	-38.2421	0.219917	0.239669	0.255774	na	18	0.989474	0.0861495	242	47.1421	0	68.2124	47.1421	85.3842	-0.478736	-1.03894	0.1	na	0	63	66.2632	-0.115003	0.06	na	na	na	na	na	na	70.2584	71.7404	45.3801	45.6471	-1.80323	-1.97852	40.782	1.22079	-0.000856916	0.012687	0.239297	0.0164773	
-0.212386	-2.1409	-0.909773	-0.746891	-1.30198	-0.99653	30.4316	0.0824742	0.10274	0.181159	na	20	1	0.117526	292	78.1105	0	82.3059	78.1105	47.6789	-0.0790006	0.686817	0.05	na	0	130	62.8947	-0.953539	0.05	na	na	na	na	na	na	63.5858	64.927	72.345	72.7706	0.701038	0.656677	47.0639	-0.404588	-1.64674	0.0103601	0.17918	0.00197884	
0.382278	5.67141	1.26947	1.0699	1.53875	1.22604	-92.5579	0.530888	0.543353	0.56478	na	16	0.973684	0.149445	519	159.668	0	146.29	159.668	252.226	0.141732	-1.18128	0.15	na	0	47	205.947	1.66536	0.075	na	na	na	na	na	na	185.262	189.17	172.187	173.2	-0.36086	-0.461178	171.53	0.67043	-1.54189	0.0177562	0.54446	0.0203194	
0.717891	3.83574	0.862445	0.876009	1.00678	0.980347	56.2105	0.108787	0.127349	0.222385	na	17	0.984211	0.157773	479	158.211	0	135.016	158.211	102	0.266255	0.776876	0.1	na	0	75	130.105	-0.148359	0.065	na	na	na	na	na	na	158.572	161.917	167.456	168.441	0.286347	0.220023	92.8233	-0.269213	-1.49606	0.0139889	0.242917	-0.0205316	
-0.952678	-0.639365	0.0573813	-0.267088	-0.0438797	-0.392767	1.8	0.123919	0.140805	0.186786	na	19	0.994737	0.096111	348	75.6895	0	98.0906	75.6895	73.8895	-0.353941	0.0341509	0.1	na	0	100	74.7895	-0.963952	0.055	na	na	na	na	na	na	97.3412	99.3945	72.9883	73.4176	-1.27634	-1.42436	49.3053	0.0903873	-1.23892	0.00900277	0.1763	0.0104865	
1.26065	2.12429	1.17437	1.28493	1.41283	1.47215	-15.6	0.349754	0.358722	0.464553	na	18	0.989474	0.178236	407	149.358	0	114.721	149.358	164.958	0.467935	-0.253427	0.1	na	0	43	157.158	1.50527	0.06	na	na	na	na	na	na	142.872	145.885	161.175	162.124	0.654567	0.607576	126.928	0.170106	-1.89652	0.0150139	0.453436	0.0111172	
0.194113	2.41522	0.589655	0.502411	0.649492	0.530396	12	0.135135	0.158683	0.251257	na	17	0.984211	0.138327	334	98.5263	0	94.1445	98.5263	86.5263	0.0721361	0.237119	0.1	na	0	67	92.5263	-0.0696911	0.065	na	na	na	na	na	na	104.799	107.009	102.029	102.629	-0.134868	-0.223151	67.9908	0.0594001	-1.78408	0.0169252	0.240215	0.0110417	
0.231027	1.16633	-0.28146	-0.13479	-0.48232	-0.252528	17.3895	0.0956938	0.133333	0.233708	na	17	0.978947	0.135286	210	62.4842	0	59.1926	62.4842	45.0947	0.086184	0.543268	0.15	na	0	72	53.7895	-0.36584	0.07	na	na	na	na	na	na	54.1657	55.3082	61.4269	61.7882	0.68137	0.636043	43.4128	-0.363655	-1.71099	0.0162327	0.239292	-0.00558396	
-1.28822	-1.46809	-1.44558	-1.49579	-1.99791	-1.89438	19	0.0732601	0.0912409	0.128244	na	19	0.994737	0.0802876	274	53.3421	0	77.2323	53.3421	34.3421	-0.479412	0.456639	0.1	na	0	146	43.8421	-1.74539	0.055	na	na	na	na	na	na	50.2406	51.3004	43.0468	43.3	-0.727307	-0.846045	23.7077	-0.654685	-0.419293	0.00612188	0.117935	0.0103089	
