mlcoalsim version 1.9916b (20190520)

"OUTPUT FILE: date Thu Sep 19 11:51:40 2019" 

"Input data from the file: baselines/case03/1locus_1pop_mhit0_recINF_Lmod.txt"

Print_neuttest:                  1
Print_matrixpol:                 1
N_iterations:                    500
Seed1:                           81140

N_loci:                          1
No_rec_males:                    0
Factorn_chr:                     1.000000
Pevent_sexratio:                
Fixmax_abstime_event:           
Sex_ratio:                       1.000000
N_sites:                         1000
N_samples:                       20
Npop:                            1


Thetaw:                          0.01

Recombination:                   1E+06
Iflogistic:                      0
Nintn:                           0
Nrec:                           
Tpast:                          



Patcg:                           -1




Neutral tests (excluding multiple hits positions)
value(TD[pop=0])	value(Fs[pop=0])	value(FDn[pop=0])	value(FFn[pop=0])	value(FD[pop=0])	value(FF[pop=0])	value(H[pop=0])	value(B[pop=0])	value(Q[pop=0])	value(ZnA[pop=0])	value(Fst[pop=0])	value(Kw[pop=0])	value(Hw[pop=0])	value(R2[pop=0])	value(S[pop=0])	value(piw[pop=0])	value(pib[pop=0])	value(ThetaW[pop=0])	value(ThetaT[pop=0])	value(ThetaFW[pop=0])	value(D_Dmin[pop=0])	value(H_norm[pop=0])	value(maxhap[pop=0])	value(maxhap1[pop=0])	value(Rm[pop=0])	value(ThetaFL[pop=0])	value(ThetaL[pop=0])	value(ZengE[pop=0])	value(EW[pop=0])	value(Fstw[pop=0])	value(minuiHS[pop=0])	value(maxuiHS[pop=0])	value(maxliES[pop=0])	value(fixoutg[pop=0])	value(KoutgJC[pop=0])	value(ThetaWA[pop=0])	value(ThetaWAn[pop=0])	value(ThetaTA[pop=0])	value(ThetaTAn[pop=0])	value(AchY[pop=0])	value(AchYn[pop=0])	value(m_sdev[pop=0])	value(m_skew[pop=0])	value(m_kurt[pop=0])	value(ragg[pop=0])	value(ZnS[pop=0])	value(ZZ[pop=0])	
0.0349292	-10.0644	0.36236	0.282363	0.346226	0.260939	1.14737	0	0	0.0409363	na	20	1	0.131233	47	13.3632	0	13.2479	13.3632	12.2158	0.0134871	0.151978	0.05	na	21	11	12.7895	-0.125834	0.05	na	na	na	na	na	na	14.1302	14.4282	13.6257	13.7059	-0.177301	-0.26528	2.68046	0.0706514	-0.053642	0.0359557	0.0510586	-0.0101223	
0.198968	-11.4129	0.490852	0.43115	0.690102	0.568663	0.0736842	0	0	0.0621971	na	20	1	0.138319	38	11.2474	0	10.711	11.2474	11.1737	0.0776038	0.0118924	0.05	na	19	7	11.2105	0.165192	0.05	na	na	na	na	na	na	12.1676	12.0235	11.7193	11.6765	-0.182106	-0.151976	2.81283	0.176455	-0.241467	0.0139612	0.052417	0.00978011	
-0.225469	-11.2769	-0.299662	-0.296379	-0.480144	-0.42666	1.92632	0	0	0.0451614	na	20	1	0.11668	43	11.4368	0	12.1204	11.4368	9.51053	-0.0874062	0.277243	0.05	na	21	15	10.4737	-0.488937	0.05	na	na	na	na	na	na	10.9901	11.222	11.0409	11.1059	0.0227593	-0.0543134	2.77436	0.25158	0.026273	0.00980609	0.0474265	-0.00226508	
0.142336	-13.5853	-0.0183899	0.031317	-0.124109	-0.039119	3.31579	0	0	0.0331664	na	20	1	0.133353	30	8.76316	0	8.45609	8.76316	5.44737	0.0562802	0.664367	0.05	na	13	9	7.10526	-0.546752	0.05	na	na	na	na	na	na	8.2426	8.41647	8.73684	8.78824	0.291497	0.228874	2.77969	0.323942	-0.0247188	0.0145152	0.0601043	-0.0269379	
0.491852	-10.8675	0.790629	0.749069	0.876061	0.808248	-5.08421	0.027027	0.0526316	0.0790535	na	20	1	0.150967	38	12.0368	0	10.711	12.0368	17.1211	0.191837	-0.820576	0.05	na	22	6	14.5789	1.27922	0.05	na	na	na	na	na	na	12.5602	12.8251	12.7076	12.7824	0.0580818	-0.017589	2.85333	0.27183	-0.102468	0.0228809	0.0527166	0.0263369	
0.412299	-13.6242	0.852853	0.770622	0.941798	0.829197	0.189474	0	0	0.0810594	na	20	1	0.149369	28	8.72632	0	7.89235	8.72632	8.53684	0.163769	0.0404061	0.05	na	15	4	8.63158	0.317022	0.05	na	na	na	na	na	na	9.42011	9.61882	9.25146	9.30588	-0.0875872	-0.169693	2.34099	-0.158254	-0.411621	0.0188366	0.0538069	0.0272525	
-0.296647	-11.4321	0.235045	0.0812339	0.186814	0.0264693	0.757895	0	0	0.0479279	na	20	1	0.118938	43	11.2211	0	12.1204	11.2211	10.4632	-0.114999	0.109079	0.05	na	18	11	10.8421	-0.379546	0.05	na	na	na	na	na	na	12.5602	12.8251	11.2456	11.3118	-0.517811	-0.622746	2.40889	-0.0540724	-0.558296	0.0110803	0.0493404	-0.00141254	
-0.0924432	-10.816	0.0071984	-0.0241501	0.229082	0.130844	-5.24211	0	0	0.0500241	na	20	1	0.123593	44	12.1158	0	12.4023	12.1158	17.3579	-0.0357991	-0.738481	0.05	na	17	11	14.7368	0.679307	0.05	na	na	na	na	na	na	12.9527	12.4243	12.2398	12.0882	-0.272588	-0.142595	2.81103	0.390214	-0.0723406	0.0099723	0.0519026	-0.00187854	
-0.846151	-14.2014	-0.617831	-0.732419	-0.870069	-0.931749	2.2	0	0	0.0491204	na	20	1	0.0929496	37	8.20526	0	10.4292	8.20526	6.00526	-0.330488	0.363913	0.05	na	11	15	7.10526	-1.12497	0.05	na	na	na	na	na	na	8.63511	8.81725	7.45029	7.49412	-0.668551	-0.779409	2.53546	0.308114	-0.171606	0.0172299	0.0563295	-0.00720915	
-0.236278	-10.2717	-0.527923	-0.470661	-0.473064	-0.425138	-1.57895	0	0	0.038482	na	20	1	0.114631	49	13	0	13.8116	13	14.5789	-0.0910734	-0.201135	0.05	na	25	17	13.7895	-0.00585611	0.05	na	na	na	na	na	na	12.5602	12.0235	12.5556	12.4059	-0.001811	0.167433	3.02547	0.326707	0.0744171	0.00947368	0.050003	-0.011521	
